Ori_x,Ori_y,Ori_z,Ori_w,Pos_x,Pos_y,Pos_z,Obj_Pos_x,Obj_Pos_y,Obj_Pos_z,Label
-1.4e-05,-0.0,1.0,1e-06,0.401167,-0.391146,0.792022,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.311212,-0.428461,0.796598,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,0.038669,-0.731477,0.778424,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.007667,-0.207986,0.78758,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.032493,-0.073202,0.772527,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,0.003642,-0.605224,0.786106,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.214053,-0.359352,0.812624,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.267752,-0.391121,0.795265,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,0.005013,-0.330525,1.07963,-3e-06,-0.4,0.674977,0.0
-0.000876,0.707187,0.001908,0.707023,-0.030761,-0.334798,0.837841,-0.000642,-0.405516,0.672281,0.0
1e-06,0.707107,1e-06,0.707107,0.002725,-0.370635,0.989707,-3e-06,-0.4,0.674977,1.0
-0.707107,0.707107,1e-05,1e-05,0.040085,-0.175467,0.773522,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.014134,-0.454034,0.786917,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.037444,-0.397844,1.060095,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.003502,-0.657655,0.783929,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.053964,-0.600637,0.794416,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.029219,-0.036656,0.787207,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.013607,-0.128449,0.768229,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.009109,-0.34382,0.997932,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.003839,-0.493516,0.789626,-3e-06,-0.4,0.674977,0.0
0.707107,-0.707107,-1e-05,-1e-05,-0.042901,-0.144734,0.791613,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.261747,-0.392992,0.788682,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,0.017731,-0.376226,0.970083,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.001351,-0.590766,0.772636,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.007807,-0.373084,1.015416,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.021122,-0.38414,1.073863,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.047698,-0.611142,0.78996,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.006937,-0.342658,1.034916,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.004567,-0.60497,0.79942,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,-0.0031,-0.32466,1.016031,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.273634,-0.265961,0.782978,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.015963,-0.122047,0.803775,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,0.032969,-0.405163,0.907539,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.29703,-0.387551,0.77963,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.160271,-0.342828,0.795391,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.253636,-0.387982,0.789086,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.006096,-0.047586,0.795426,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,-0.002662,-0.36418,1.065546,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.001484,-0.642388,0.79042,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.033264,-0.366167,1.084853,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.008227,-0.29673,1.053589,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.225105,-0.400582,0.791636,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.122694,-0.412086,0.787657,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.004315,-0.383914,1.021492,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.292374,-0.377347,0.78328,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.010172,-0.12556,0.783938,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.036122,-0.010999,0.791126,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,-0.031456,-0.395989,1.064485,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.233856,-0.349287,0.788884,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.117697,-0.398133,0.794745,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.231393,-0.334949,0.800405,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.230493,-0.346253,0.785396,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.037881,-0.094682,0.787419,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.022173,-0.056488,0.775502,-3e-06,-0.4,0.674977,0.0
0.707107,-0.707107,-1e-05,-1e-05,-0.00604,-0.147622,0.794438,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.018397,0.011796,0.786226,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.138301,-0.364745,0.792861,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.024208,-0.058203,0.784705,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.016528,-0.666562,0.786104,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.023445,-0.394784,0.970814,-3e-06,-0.4,0.674977,1.0
-0.707107,0.707107,1e-05,1e-05,0.009381,-0.075937,0.791806,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.002801,-0.107516,0.783145,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.208221,-0.330782,0.806583,-3e-06,-0.4,0.674977,0.0
0.707107,-0.707107,-1e-05,-1e-05,-0.041846,-0.17191,0.787657,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.242217,-0.376202,0.799683,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.033372,-0.580931,0.802916,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.022268,-0.365621,0.978949,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,0.004533,-0.198299,0.777984,-3e-06,-0.4,0.674977,0.0
