Ori_x,Ori_y,Ori_z,Ori_w,Pos_x,Pos_y,Pos_z,Obj_Pos_x,Obj_Pos_y,Obj_Pos_z,Label
-0.707064,0.707117,0.005904,0.003383,-0.018159,-0.460433,0.885109,-0.053664,-0.437677,0.607104,1.0
-0.704021,0.710072,-0.006632,-0.010403,-0.028753,-0.439664,0.849859,-0.019077,-0.418215,0.586833,0.0
-0.707106,0.707108,-2e-06,-4e-06,-0.098381,-0.396603,0.940556,0.010996,-0.465062,0.64154,0.0
-0.692827,0.721058,0.005336,0.006093,-0.069187,-0.485417,0.820869,0.113157,-0.365143,0.695885,0.0
-0.707077,0.70713,0.001801,0.002401,-0.004529,-0.426865,0.948136,-0.084996,-0.479729,0.625033,1.0
0.708366,-0.705817,-0.003322,-0.005325,0.004911,-0.445512,0.882904,-0.04981,-0.398566,0.630871,1.0
-0.706081,0.708125,-0.000415,0.003083,0.007649,-0.404647,0.835988,-0.043013,-0.442159,0.584665,1.0
0.70775,-0.70643,-0.004224,-0.005432,-0.005324,-0.456613,0.891066,-0.036932,-0.432524,0.613867,1.0
0.707707,-0.706417,-0.00464,-0.010243,-0.055838,-0.447388,0.88697,-0.067619,-0.424588,0.621042,1.0
-0.70288,0.7113,-0.000232,0.003454,-0.014386,-0.419489,0.803577,0.106564,-0.572376,0.662233,0.0
0.707237,-0.706914,-0.005315,-0.007757,0.011617,-0.416114,0.892238,-0.043289,-0.380804,0.640545,1.0
-0.706886,0.707327,0.000694,0.000753,-0.005473,-0.388119,0.949424,-0.03859,-0.455245,0.645173,0.0
-0.706234,0.707922,0.007736,0.004404,0.004661,-0.466259,0.792337,-0.034466,-0.459047,0.469197,0.0
-0.70654,0.707643,0.005671,0.00308,0.024091,-0.427298,0.917438,0.024498,-0.393277,0.632083,1.0
-0.707069,0.707127,-0.001807,-0.004543,0.024109,-0.47097,0.833195,-0.095032,-0.451791,0.590731,1.0
-0.704967,0.709199,0.006338,0.004333,0.000356,-0.405011,0.955098,-0.085909,-0.450241,0.617776,0.0
0.711177,-0.702736,-0.016194,-0.011263,-0.001699,-0.469041,0.8173,-0.057615,-0.44185,0.614268,1.0
-0.706865,0.707325,0.003992,0.004185,-0.067173,-0.44778,0.888569,-0.029977,-0.438328,0.611328,0.0
0.708971,-0.705148,-0.004493,-0.010304,-0.007093,-0.464231,0.869795,-0.046085,-0.424004,0.614805,1.0
0.707355,-0.706852,-0.001205,-0.002939,0.028175,-0.455148,0.935382,-0.067818,-0.374578,0.659262,1.0
-0.706679,0.707526,0.002335,0.002507,-0.017287,-0.431118,0.846338,-0.037173,-0.448088,0.598391,0.0
0.707363,-0.706829,-0.002549,-0.004847,-0.002933,-0.422979,0.884722,-0.021134,-0.418053,0.630854,1.0
0.707891,-0.706292,0.005913,-0.002583,-0.022259,-0.392725,0.839048,-0.028178,-0.416665,0.598102,1.0
-0.70565,0.708549,0.003319,0.002301,-0.011549,-0.414848,0.879069,-0.045692,-0.429435,0.624508,1.0
0.708801,-0.705382,0.003195,-0.005281,-0.006113,-0.436237,0.850725,-0.084661,-0.388755,0.628844,1.0
-0.706923,0.707179,0.010629,0.00674,-0.051343,-0.437503,0.883396,-0.009735,-0.411122,0.616729,1.0
-0.706006,0.708188,0.004486,0.002221,-0.04701,-0.440498,0.926976,-0.034262,-0.422218,0.610826,1.0
-0.707071,0.707087,0.006095,0.006493,0.001585,-0.469275,0.88324,-0.044044,-0.452976,0.610723,1.0
-0.705975,0.708208,0.005641,0.00301,-0.011829,-0.452552,0.901031,-0.086416,-0.390273,0.653618,1.0
-0.706961,0.707197,0.005357,0.007058,0.018346,-0.504444,0.922573,-0.061479,-0.482135,0.652155,1.0
0.707371,-0.706812,-0.004444,-0.004801,-0.032964,-0.464932,0.918804,-0.035633,-0.441187,0.615669,1.0
-0.705201,0.709001,0.003056,7.6e-05,0.004398,-0.397971,0.84102,-0.086691,-0.497339,0.639092,0.0
0.708826,-0.705382,-0.000342,-0.001338,0.008761,-0.385282,0.932914,-0.020812,-0.337585,0.63728,1.0
-0.707085,0.707092,0.00583,0.004197,-0.022927,-0.459792,0.887978,-0.019593,-0.425934,0.615108,1.0
-0.706284,0.707922,0.00154,0.002513,-0.048072,-0.407305,0.871338,-0.030995,-0.432049,0.620707,1.0
0.70751,-0.706666,-0.004706,-0.00555,-0.035153,-0.471873,0.904398,-0.034512,-0.437996,0.613803,0.0
0.707306,-0.706899,-0.002518,-0.002585,-0.060407,-0.507571,0.966021,-0.02073,-0.443132,0.626277,1.0
0.707567,-0.706645,0.000526,-0.001039,-0.019975,-0.424515,0.957036,-0.074502,-0.406202,0.635385,1.0
0.70809,-0.706045,-0.005727,-0.008762,-0.064572,-0.45802,0.867872,-0.031626,-0.439793,0.611657,1.0
-0.706378,0.707827,0.002873,-0.001653,-0.060962,-0.434141,0.84533,-0.052108,-0.429905,0.581977,1.0
-0.705657,0.708534,0.004404,0.002999,-0.027841,-0.450451,0.870793,-0.067638,-0.437816,0.631509,1.0
0.707636,-0.706505,-0.006289,-0.007888,-0.006413,-0.482007,0.838008,-0.080677,-0.476022,0.599428,1.0
-0.706452,0.707707,0.007891,0.003892,-0.000935,-0.416988,0.916215,-0.001514,-0.373332,0.636783,1.0
-0.706611,0.707592,0.002365,0.00293,-0.000673,-0.425898,0.869754,-0.057863,-0.427521,0.605978,1.0
-0.706224,0.707984,0.002297,-0.001106,0.001371,-0.436505,0.934989,0.026042,-0.419446,0.614414,1.0
-0.705879,0.708325,0.003185,-0.000309,-0.052435,-0.464716,0.909183,-0.010415,-0.454708,0.62157,0.0
-0.706266,0.707913,0.006037,0.003335,-0.006818,-0.471032,0.955225,-0.018346,-0.411226,0.638115,0.0
-0.706821,0.707345,0.005002,0.006538,-0.044643,-0.430166,0.899703,-0.040911,-0.432183,0.608692,1.0
0.707587,-0.706624,0.000262,-0.001403,0.059111,-0.437385,0.973577,-0.029227,-0.439782,0.620912,0.0
-0.707089,0.707114,0.002238,0.003094,0.033374,-0.477286,0.904095,-0.042642,-0.44929,0.615827,1.0
-0.705409,0.708723,0.004261,0.009544,-0.006189,-0.47053,0.832844,-0.071674,-0.427739,0.596652,1.0
0.707421,-0.706772,-0.00353,-0.004103,0.017744,-0.495933,0.961536,0.0382,-0.377297,0.657755,1.0
-0.706949,0.707264,0.000446,0.000923,-0.020271,-0.393287,0.957398,-0.051135,-0.471783,0.62008,0.0
-0.706925,0.707288,0.000397,0.000183,-0.042326,-0.38173,0.919899,-0.046799,-0.47157,0.606291,0.0
0.707186,-0.707028,8e-05,-0.000186,0.001438,-0.465534,1.00134,-0.0311,-0.450585,0.61592,0.0
-0.706353,0.707804,0.007965,0.003871,-0.065207,-0.428562,0.904081,-0.013234,-0.413194,0.621648,0.0
-0.704172,0.709918,-0.002525,-0.012299,-0.008081,-0.412425,0.893013,-0.048686,-0.440184,0.554185,0.0
-0.705651,0.70848,0.008473,0.006372,0.005547,-0.475176,0.876603,-0.046653,-0.44316,0.629204,0.0
0.708536,-0.705663,-0.002832,-0.002802,-0.027578,-0.444248,0.848621,-0.019154,-0.436362,0.583296,0.0
0.709478,-0.704712,-0.002467,-0.00392,-0.030786,-0.395479,0.900133,-0.032689,-0.419427,0.616599,0.0
0.708354,-0.705857,0.000712,0.000202,0.022853,-0.416764,0.865413,-0.108312,-0.443376,0.660542,0.0
-0.706989,0.707224,0.000322,0.000714,-0.022471,-0.408011,0.942519,-0.053257,-0.493609,0.618629,0.0
0.707478,-0.706713,-0.003276,-0.004639,0.021327,-0.474448,0.9394,-0.062938,-0.486452,0.641955,1.0
-0.706169,0.708028,0.004228,0.002013,-0.018547,-0.435335,0.893905,-0.015639,-0.43784,0.621914,1.0
-0.707107,0.707107,-0.0,-1e-06,-0.087698,-0.484785,0.976552,-0.035227,-0.448389,0.614702,0.0
-0.705968,0.708242,0.000856,-0.001194,-0.033831,-0.445899,0.909412,-0.025578,-0.434423,0.602861,1.0
